EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 17-03-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FORLI_URBANA, ITALY (STAID: 17622)
Blended and updated with sources:95345 95353 96849 916147 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TX, Q_TX
 17622, 95353,20161108,  108,    0
 17622, 95353,20161109,  124,    0
 17622, 95353,20161110,  120,    0
 17622, 95353,20161111,   84,    0
 17622, 95353,20161112,  120,    0
 17622, 95353,20161113,  120,    0
 17622, 95353,20161114,   73,    0
 17622, 95353,20161115,   90,    0
 17622, 95353,20161116,  103,    0
 17622, 95353,20161117,  120,    0
 17622, 95353,20161118,  113,    0
 17622, 95353,20161119,  165,    0
 17622, 95353,20161120,   88,    0
 17622, 95353,20161121,  140,    0
 17622, 95353,20161122,  192,    0
 17622, 95353,20161123,  176,    0
 17622, 95353,20161124,  124,    0
 17622, 95353,20161125,  143,    0
 17622, 95353,20161126,  165,    0
 17622, 95353,20161127,  157,    0
 17622, 95353,20161128,  102,    0
 17622, 95353,20161129,   65,    0
 17622, 95353,20161130,  101,    0
 17622, 95353,20161201,  101,    0
 17622, 95353,20161202,  129,    0
 17622, 95353,20161203,   90,    0
 17622, 95353,20161204,   80,    0
 17622, 95353,20161205,   90,    0
 17622, 95353,20161206,  118,    0
 17622, 95353,20161207,   53,    0
 17622, 95353,20161208,   97,    0
 17622, 95353,20161209,   53,    0
 17622, 95353,20161210,   74,    0
 17622, 95353,20161211,   28,    0
 17622, 95353,20161212,   97,    0
 17622, 95353,20161213,   26,    0
 17622, 95353,20161214,   27,    0
 17622, 95353,20161215,   16,    0
 17622, 95353,20161216,   53,    0
 17622, 95353,20161217,   74,    0
 17622, 95353,20161218,   45,    0
 17622, 95353,20161219,   43,    0
 17622, 95353,20161220,   77,    0
 17622, 95353,20161221,  107,    0
 17622, 95353,20161222,  124,    0
 17622, 95353,20161223,  111,    0
 17622, 95353,20161224,  120,    0
 17622, 95353,20161225,  112,    0
 17622, 95353,20161226,  130,    0
 17622, 95353,20161227,  129,    0
 17622, 95353,20161228,  145,    0
 17622, 95353,20161229,   87,    0
 17622, 95353,20161230,   74,    0
 17622, 95353,20161231,   77,    0
 17622, 95353,20170101,   84,    0
 17622, 95353,20170102,   81,    0
 17622, 95353,20170103,   80,    0
 17622, 95353,20170104,   80,    0
 17622, 95353,20170105,   71,    0
 17622, 95353,20170106,   33,    0
 17622, 95353,20170107,   28,    0
 17622, 95353,20170108,   23,    0
 17622, 95353,20170109,   52,    0
 17622, 95353,20170110,   18,    0
 17622, 95353,20170111,   28,    0
 17622, 95353,20170112,   18,    0
 17622, 95353,20170113,   53,    0
 17622, 95353,20170114,   95,    0
 17622, 95353,20170115,   41,    0
 17622, 95353,20170116,   45,    0
 17622, 95353,20170117,   43,    0
 17622, 95353,20170118,   58,    0
 17622, 95353,20170119,   59,    0
 17622, 95353,20170120,   48,    0
 17622, 95353,20170121,   41,    0
 17622, 95353,20170122,   53,    0
 17622, 95353,20170123,   54,    0
 17622, 95353,20170124,  112,    0
 17622, 95353,20170125,   70,    0
 17622, 95353,20170126,   62,    0
 17622, 95353,20170127,   63,    0
 17622, 95353,20170128,   70,    0
 17622, 95353,20170129,   89,    0
 17622, 95353,20170130,   90,    0
 17622, 95353,20170131,   81,    0
 17622, 95353,20170201,   93,    0
 17622, 95353,20170202,   77,    0
 17622, 95353,20170203,  181,    0
 17622, 95353,20170204,  137,    0
 17622, 95353,20170205,   71,    0
 17622, 95353,20170206,   92,    0
 17622, 95353,20170207,  112,    0
 17622, 95353,20170208,   86,    0
 17622, 95353,20170209,   56,    0
 17622, 95353,20170210,   63,    0
 17622, 95353,20170211,   78,    0
 17622, 95353,20170212,   96,    0
 17622, 95353,20170213,   84,    0
 17622, 95353,20170214,  106,    0
 17622, 95353,20170215,  147,    0
 17622, 95353,20170216,  170,    0
 17622, 95353,20170217,  164,    0
 17622, 95353,20170218,  127,    0
 17622, 95353,20170219,  130,    0
 17622, 95353,20170220,  116,    0
 17622, 95353,20170221,  133,    0
 17622, 95353,20170222,  102,    0
 17622, 95353,20170223,  127,    0
 17622, 95353,20170224,  157,    0
 17622, 95353,20170225,  115,    0
 17622, 95353,20170226,  128,    0
 17622, 95353,20170227,  135,    0
 17622, 95353,20170228,  165,    0
 17622, 95353,20170301,  168,    0
 17622, 95353,20170302,  176,    0
 17622, 95353,20170303,  142,    0
 17622, 95353,20170304,  169,    0
 17622, 95353,20170305,  152,    0
 17622, 95353,20170306,  167,    0
 17622, 95353,20170307,  146,    0
 17622, 95353,20170308,  153,    0
 17622, 95353,20170309,  194,    0
 17622, 95353,20170310,  192,    0
 17622, 95353,20170311,  144,    0
 17622, 95353,20170312,  138,    0
 17622, 95353,20170313,  137,    0
 17622, 95353,20170314,  181,    0
 17622, 95353,20170315,  171,    0
 17622, 95353,20170316,  182,    0
 17622, 95353,20170317,  222,    0
 17622, 95353,20170318,  202,    0
 17622, 95353,20170319,  193,    0
 17622, 95353,20170320,  178,    0
 17622, 95353,20170321,  156,    0
 17622, 95353,20170322,  195,    0
 17622, 95353,20170323,  198,    0
 17622, 95353,20170324,  201,    0
 17622, 95353,20170325,  209,    0
 17622, 95353,20170326,  187,    0
 17622, 95353,20170327,  139,    0
 17622, 95353,20170328,  184,    0
 17622, 95353,20170329,  228,    0
 17622, 95353,20170330,  242,    0
 17622, 95353,20170331,  228,    0
 17622, 95353,20170401,  228,    0
 17622, 95353,20170402,  185,    0
 17622, 95353,20170403,  230,    0
 17622, 95353,20170404,  234,    0
 17622, 95353,20170405,  183,    0
 17622, 95353,20170406,  173,    0
 17622, 95353,20170407,  210,    0
 17622, 95353,20170408,  206,    0
 17622, 95353,20170409,  234,    0
 17622, 95353,20170410,  240,    0
 17622, 95353,20170411,  240,    0
 17622, 95353,20170412,  202,    0
 17622, 95353,20170413,  246,    0
 17622, 95353,20170414,  254,    0
 17622, 95353,20170415,  215,    0
 17622, 95353,20170416,  215,    0
 17622, 95353,20170417,  174,    0
 17622, 95353,20170418,  164,    0
 17622, 95353,20170419,  151,    0
 17622, 95353,20170420,  151,    0
 17622, 95353,20170421,  143,    0
 17622, 95353,20170422,  205,    0
 17622, 95353,20170423,  197,    0
 17622, 95353,20170424,  200,    0
 17622, 95353,20170425,  227,    0
 17622, 95353,20170426,  216,    0
 17622, 95353,20170427,  232,    0
 17622, 95353,20170428,  181,    0
 17622, 95353,20170429,  163,    0
 17622, 95353,20170430,  176,    0
 17622, 95353,20170501,  207,    0
 17622, 95353,20170502,  185,    0
 17622, 95353,20170503,  207,    0
 17622, 95353,20170504,  195,    0
 17622, 95353,20170505,  216,    0
 17622, 95353,20170506,  181,    0
 17622, 95353,20170507,  173,    0
 17622, 95353,20170508,  220,    0
 17622, 95353,20170509,  176,    0
 17622, 95353,20170510,  189,    0
 17622, 95353,20170511,  209,    0
 17622, 95353,20170512,  255,    0
 17622, 95353,20170513,  263,    0
 17622, 95353,20170514,  274,    0
 17622, 95353,20170515,  234,    0
 17622, 95353,20170516,  249,    0
 17622, 95353,20170517,  263,    0
 17622, 95353,20170518,  256,    0
 17622, 95353,20170519,  280,    0
 17622, 95353,20170520,  194,    0
 17622, 95353,20170521,  247,    0
 17622, 95353,20170522,  267,    0
 17622, 95353,20170523,  294,    0
 17622, 95353,20170524,  299,    0
 17622, 95353,20170525,  233,    0
 17622, 95353,20170526,  243,    0
 17622, 95353,20170527,  270,    0
 17622, 95353,20170528,  285,    0
 17622, 95353,20170529,  286,    0
 17622, 95353,20170530,  300,    0
 17622, 95353,20170531,  320,    0
 17622, 95353,20170601,  315,    0
 17622, 95353,20170602,  312,    0
 17622, 95353,20170603,  311,    0
 17622, 95353,20170604,  303,    0
 17622, 95353,20170605,  288,    0
 17622, 95353,20170606,  275,    0
 17622, 95353,20170607,  282,    0
 17622, 95353,20170608,  246,    0
 17622, 95353,20170609,  277,    0
 17622, 95353,20170610,  292,    0
 17622, 95353,20170611,  289,    0
 17622, 95353,20170612,  309,    0
 17622, 95353,20170613,  326,    0
 17622, 95353,20170614,  336,    0
 17622, 95353,20170615,  286,    0
 17622, 95353,20170616,  315,    0
 17622, 95353,20170617,  291,    0
 17622, 95353,20170618,  264,    0
 17622, 95353,20170619,  290,    0
 17622, 95353,20170620,  319,    0
 17622, 95353,20170621,  343,    0
 17622, 95353,20170622,  350,    0
 17622, 95353,20170623,  357,    0
 17622, 95353,20170624,  354,    0
 17622, 95353,20170625,  324,    0
 17622, 95353,20170626,  300,    0
 17622, 95353,20170627,  311,    0
 17622, 95353,20170628,  309,    0
 17622, 95353,20170629,  292,    0
 17622, 95353,20170630,  271,    0
 17622, 95353,20170701,  283,    0
 17622, 95353,20170702,  278,    0
 17622, 95353,20170703,  303,    0
 17622, 95353,20170704,  304,    0
 17622, 95353,20170705,  314,    0
 17622, 95353,20170706,  335,    0
 17622, 95353,20170707,  367,    0
 17622, 95353,20170708,  346,    0
 17622, 95353,20170709,  329,    0
 17622, 95353,20170710,  346,    0
 17622, 95353,20170711,  351,    0
 17622, 95353,20170712,  335,    0
 17622, 95353,20170713,  314,    0
 17622, 95353,20170714,  284,    0
 17622, 95353,20170715,  286,    0
 17622, 95353,20170716,  262,    0
 17622, 95353,20170717,  283,    0
 17622, 95353,20170718,  307,    0
 17622, 95353,20170719,  327,    0
 17622, 95353,20170720,  339,    0
 17622, 95353,20170721,  328,    0
 17622, 95353,20170722,  339,    0
 17622, 95353,20170723,  359,    0
 17622, 95353,20170724,  315,    0
 17622, 95353,20170725,  291,    0
 17622, 95353,20170726,  308,    0
 17622, 95353,20170727,  302,    0
 17622, 95353,20170728,  329,    0
 17622, 95353,20170729,  328,    0
 17622, 95353,20170730,  319,    0
 17622, 95353,20170731,  327,    0
 17622, 95353,20170801,  344,    0
 17622, 95353,20170802,  380,    0
 17622, 95353,20170803,  379,    0
 17622, 95353,20170804,  417,    0
 17622, 95353,20170805,  386,    0
 17622, 95353,20170806,  378,    0
 17622, 95353,20170807,  291,    0
 17622, 95353,20170808,  311,    0
 17622, 95353,20170809,  351,    0
 17622, 95353,20170810,  336,    0
 17622, 95353,20170811,  280,    0
 17622, 95353,20170812,  269,    0
 17622, 95353,20170813,  294,    0
 17622, 95353,20170814,  298,    0
 17622, 95353,20170815,  316,    0
 17622, 95353,20170816,  317,    0
 17622, 95353,20170817,  323,    0
 17622, 95353,20170818,  338,    0
 17622, 95353,20170819,  335,    0
 17622, 95353,20170820,  265,    0
 17622, 95353,20170821,  263,    0
 17622, 95353,20170822,  261,    0
 17622, 95353,20170823,  284,    0
 17622, 95353,20170824,  306,    0
 17622, 95353,20170825,  332,    0
 17622, 95353,20170826,  325,    0
 17622, 95353,20170827,  353,    0
 17622, 95353,20170828,  328,    0
 17622, 95353,20170829,  285,    0
 17622, 95353,20170830,  306,    0
 17622, 95353,20170831,  349,    0
 17622, 95353,20170901,  306,    0
 17622, 95353,20170902,  284,    0
 17622, 95353,20170903,  239,    0
 17622, 95353,20170904,  261,    0
 17622, 95353,20170905,  281,    0
 17622, 95353,20170906,  289,    0
 17622, 95353,20170907,  282,    0
 17622, 95353,20170908,  256,    0
 17622, 95353,20170909,  274,    0
 17622, 95353,20170910,  210,    0
 17622, 95353,20170911,  203,    0
 17622, 95353,20170912,  254,    0
 17622, 95353,20170913,  262,    0
 17622, 95353,20170914,  276,    0
 17622, 95353,20170915,  249,    0
 17622, 95353,20170916,  218,    0
 17622, 95353,20170917,  228,    0
 17622, 95353,20170918,  217,    0
 17622, 95353,20170919,  143,    0
 17622, 95353,20170920,  224,    0
 17622, 95353,20170921,  230,    0
 17622, 95353,20170922,  239,    0
 17622, 95353,20170923,  244,    0
 17622, 95353,20170924,  208,    0
 17622, 95353,20170925,  180,    0
 17622, 95353,20170926,  213,    0
 17622, 95353,20170927,  227,    0
 17622, 95353,20170928,  222,    0
 17622, 95353,20170929,  215,    0
 17622, 95353,20170930,  217,    0
 17622, 95353,20171001,  168,    0
 17622, 95353,20171002,  211,    0
 17622, 95353,20171003,  227,    0
 17622, 95353,20171004,  230,    0
 17622, 95353,20171005,  254,    0
 17622, 95353,20171006,  219,    0
 17622, 95353,20171007,  216,    0
 17622, 95353,20171008,  223,    0
 17622, 95353,20171009,  221,    0
 17622, 95353,20171010,  219,    0
 17622, 95353,20171011,  215,    0
 17622, 95353,20171012,  235,    0
 17622, 95353,20171013,  229,    0
 17622, 95353,20171014,  234,    0
 17622, 95353,20171015,  248,    0
 17622, 95353,20171016,  249,    0
 17622, 95353,20171017,  228,    0
 17622, 95353,20171018,  210,    0
 17622, 95353,20171019,  190,    0
 17622, 95353,20171020,  205,    0
 17622, 95353,20171021,  204,    0
 17622, 95353,20171022,  225,    0
 17622, 95353,20171023,  196,    0
 17622, 95353,20171024,  210,    0
 17622, 95353,20171025,  199,    0
 17622, 95353,20171026,  207,    0
 17622, 95353,20171027,  191,    0
 17622, 95353,20171028,  211,    0
 17622, 95353,20171029,  220,    0
 17622, 95353,20171030,  184,    0
 17622, 95353,20171031,  167,    0
 17622, 95353,20171101,  171,    0
 17622, 95353,20171102,  191,    0
 17622, 95353,20171103,  185,    0
 17622, 95353,20171104,  168,    0
 17622, 95353,20171105,  191,    0
 17622, 95353,20171106,  125,    0
 17622, 95353,20171107,  139,    0
 17622, 95353,20171108,  126,    0
 17622, 95353,20171109,  145,    0
 17622, 95353,20171110,  123,    0
 17622, 95353,20171111,  147,    0
 17622, 95353,20171112,  165,    0
 17622, 95353,20171113,  162,    0
 17622, 95353,20171114,  118,    0
 17622, 95353,20171115,   81,    0
 17622, 95353,20171116,  116,    0
 17622, 95353,20171117,  123,    0
 17622, 95353,20171118,  122,    0
 17622, 95353,20171119,  132,    0
 17622, 95353,20171120,  133,    0
 17622, 95353,20171121,  142,    0
 17622, 95353,20171122,  126,    0
 17622, 95353,20171123,  140,    0
 17622, 95353,20171124,  123,    0
 17622, 95353,20171125,  174,    0
 17622, 95353,20171126,   87,    0
 17622, 95353,20171127,   95,    0
 17622, 95353,20171128,  121,    0
 17622, 95353,20171129,   49,    0
 17622, 95353,20171130,   86,    0
 17622, 95353,20171201,   63,    0
 17622, 95353,20171202,   86,    0
 17622, 95353,20171203,   66,    0
 17622, 95353,20171204,   88,    0
 17622, 95353,20171205,  102,    0
 17622, 95353,20171206,  120,    0
 17622, 95353,20171207,  138,    0
 17622, 95353,20171208,  144,    0
 17622, 95353,20171209,   78,    0
 17622, 95353,20171210,   87,    0
 17622, 95353,20171211,  181,    0
 17622, 95353,20171212,  185,    0
 17622, 95353,20171213,  117,    0
 17622, 95353,20171214,  155,    0
 17622, 95353,20171215,  161,    0
 17622, 95353,20171216,   76,    0
 17622, 95353,20171217,   78,    0
 17622, 95353,20171218,   65,    0
 17622, 95353,20171219,   52,    0
 17622, 95353,20171220,   31,    0
 17622, 95353,20171221,   71,    0
 17622, 95353,20171222,   63,    0
 17622, 95353,20171223,  110,    0
 17622, 95353,20171224,  128,    0
 17622, 95353,20171225,  121,    0
 17622, 95353,20171226,  136,    0
 17622, 95353,20171227,  131,    0
 17622, 95353,20171228,   97,    0
 17622, 95353,20171229,   88,    0
 17622, 95353,20171230,   66,    0
 17622, 95353,20171231,   79,    0
 17622, 95353,20180101,   67,    0
 17622, 95353,20180102,  115,    0
 17622, 95353,20180103,  164,    0
 17622, 95353,20180104,  115,    0
 17622, 95353,20180105,   74,    0
 17622, 95353,20180106,   82,    0
 17622, 95353,20180107,   77,    0
 17622, 95353,20180108,  105,    0
 17622, 95353,20180109,  138,    0
 17622, 95353,20180110,  153,    0
 17622, 95353,20180111,   81,    0
 17622, 95353,20180112,  104,    0
 17622, 95353,20180113,   84,    0
 17622, 95353,20180114,   71,    0
 17622, 95353,20180115,   65,    0
 17622, 95353,20180116,   57,    0
 17622, 95353,20180117,  134,    0
 17622, 95353,20180118,  127,    0
 17622, 95353,20180119,  125,    0
 17622, 95353,20180120,  101,    0
 17622, 95353,20180121,  122,    0
 17622, 95353,20180122,   78,    0
 17622, 95353,20180123,  110,    0
 17622, 95353,20180124,  104,    0
 17622, 95353,20180125,  143,    0
 17622, 95353,20180126,   73,    0
 17622, 95353,20180127,  100,    0
 17622, 95353,20180128,   92,    0
 17622, 95353,20180129,  102,    0
 17622, 95353,20180130,   46,    0
 17622, 95353,20180131,  124,    0
 17622, 95353,20180201,  149,    0
 17622, 95353,20180202,   96,    0
 17622, 95353,20180203,   36,    0
 17622, 95353,20180204,   85,    0
 17622, 95353,20180205,   93,    0
 17622, 95353,20180206,   73,    0
 17622, 95353,20180207,   54,    0
 17622, 95353,20180208,  125,    0
 17622, 95353,20180209,  110,    0
 17622, 95353,20180210,   75,    0
 17622, 95353,20180211,   85,    0
 17622, 95353,20180212,   48,    0
 17622, 95353,20180213,   60,    0
 17622, 95353,20180214,   69,    0
 17622, 95353,20180215,   86,    0
 17622, 95353,20180216,   97,    0
 17622, 95353,20180217,   75,    0
 17622, 95353,20180218,   55,    0
 17622, 95353,20180219,   42,    0
 17622, 95353,20180220,   36,    0
 17622, 95353,20180221,   46,    0
 17622, 95353,20180222,   44,    0
 17622, 95353,20180223,   46,    0
 17622, 95353,20180224,   86,    0
 17622, 95353,20180225,   49,    0
 17622, 95353,20180226,  -10,    0
 17622, 95353,20180227,  -17,    0
 17622, 95353,20180228,    4,    0
 17622, 95353,20180301,   -3,    0
 17622, 95353,20180302,    7,    0
 17622, 95353,20180303,   25,    0
 17622, 95353,20180304,   41,    0
 17622, 95353,20180305,   42,    0
 17622, 95353,20180306,   79,    0
 17622, 95353,20180307,  137,    0
 17622, 95353,20180308,  165,    0
 17622, 95353,20180309,  179,    0
 17622, 95353,20180310,  154,    0
 17622, 95353,20180311,  149,    0
 17622, 95353,20180312,  167,    0
 17622, 95353,20180313,  161,    0
 17622, 95353,20180314,  169,    0
 17622, 95353,20180315,  140,    0
 17622, 95353,20180316,  183,    0
 17622, 95353,20180317,  144,    0
 17622, 95353,20180318,  111,    0
 17622, 95353,20180319,   75,    0
 17622, 95353,20180320,   70,    0
 17622, 95353,20180321,   74,    0
 17622, 95353,20180322,   80,    0
 17622, 95353,20180323,  103,    0
 17622, 95353,20180324,  109,    0
 17622, 95353,20180325,  103,    0
 17622, 95353,20180326,  141,    0
 17622, 95353,20180327,  168,    0
 17622, 95353,20180328,  166,    0
 17622, 95353,20180329,  188,    0
 17622, 95353,20180330,  206,    0
 17622, 95353,20180331,  153,    0
 17622, 95353,20180401,  192,    0
 17622, 95353,20180402,  189,    0
 17622, 95353,20180403,  171,    0
 17622, 95353,20180404,  178,    0
 17622, 95353,20180405,  162,    0
 17622, 95353,20180406,  182,    0
 17622, 95353,20180407,  184,    0
 17622, 95353,20180408,  174,    0
 17622, 95353,20180409,  142,    0
 17622, 95353,20180410,  184,    0
 17622, 95353,20180411,  156,    0
 17622, 95353,20180412,  185,    0
 17622, 95353,20180413,  198,    0
 17622, 95353,20180414,  195,    0
 17622, 95353,20180415,  181,    0
 17622, 95353,20180416,  221,    0
 17622, 95353,20180417,  210,    0
 17622, 95353,20180418,  210,    0
 17622, 95353,20180419,  224,    0
 17622, 95353,20180420,  255,    0
 17622, 95353,20180421,  253,    0
 17622, 95353,20180422,  245,    0
 17622, 95353,20180423,  260,    0
 17622, 95353,20180424,  270,    0
 17622, 95353,20180425,  289,    0
